-1.496580637194711e-13	-0.009034957462100923	-0.01806529047450622	-0.02709099411767957	-0.03611206347368956	-0.04512849362568971	-0.05414027965773327	-0.06314741665523815	-0.07214989970448915	
-0.08114772389346658	-0.09014088431043055	-0.0991293760453833	-0.1081131941892624	-0.1170923338343428	-0.1260667900740575	-0.1350365580024584	-0.1440016327156526	-0.1529620093096158	
-0.1619176828831508	-0.1708686485347792	-0.1798149013646904	-0.1887564364748413	-0.1976932489671888	-0.206625333945833	-0.2155526865155144	-0.2244753017822307	-0.2333931748536311	
-0.2423063008377095	-0.2512146748444453	-0.2601182919842082	-0.2690171473696377	-0.2779112361134537	-0.2868005533301896	-0.2956850941355786	-0.3045648536457874	-0.3134398269798271	
-0.3223100092558289	-0.3311753955948018	-0.3400359811179046	-0.3488917609485389	-0.3577427302104041	-0.3665888840286335	-0.3754302175296833	-0.3842667258413281	-0.3930984040925152	
-0.4019252474131845	-0.4107472509348615	-0.4195644097902265	-0.4283767191124475	-0.4371841740374789	-0.4459867697008186	-0.4547845012406331	-0.4635773637951468	-0.4723653525046081	
-0.4811484625103506	-0.4899266889548088	-0.498700026981588	-0.5074684717358662	-0.5162320183639526	-0.5249906620133657	-0.5337443978326943	-0.5424932209721733	-0.5512371265833185	
-0.559976109818316	-0.5687101658312046	-0.5774392897770522	-0.5861634768125628	-0.5948827220953095	-0.6035970207840138	-0.6123063680392917	-0.6210107590223068	-0.6297101888964707	
-0.6384046528252405	-0.6470941459745969	-0.6557786635109952	-0.6644582006025623	-0.6731327524183599	-0.6818023141294351	-0.6904668809075361	-0.6991264479259729	-0.7077810103590538	
-0.7164305633829229	-0.7250751021746087	-0.7337146219127382	-0.7423491177772732	-0.7509785849488764	-0.7596030186104201	-0.7682224139457499	-0.7768367661398141	-0.7854460703792223	
-0.7940503218516031	-0.8026495157462246	-0.8112436472534239	-0.8198327115655797	-0.8284167038750363	-0.8369956193770034	-0.8455694532671458	-0.8541382007426499	-0.8627018570020102	
-0.8712604172454248	-0.879813876674016	-0.8883622304904097	-0.8969054738988405	-0.9054436021045462	-0.9139766103142355	-0.9225044937362861	-0.9310272475802752	-0.9395448670566826	
-0.9480573473781084	-0.9565646837580628	-0.9650668714118358	-0.9735639055557064	-0.9820557814073876	-0.9905424941862466	-0.9990240391129257	-1.007500411409412	-1.015971606298936	
-1.024437619006547	-1.032898444758303	-1.041354078782031	-1.049804516306518	-1.058249752562298	-1.066689782781288	-1.075124602196468	-1.083554206043121	-1.091978589557077	
-1.10039774797561	-1.108811676537976	-1.117220370484572	-1.125623825056956	-1.134022035498963	-1.142414997054686	-1.150802704970483	-1.15918515449392	-1.167562340874169	
-1.175934259361513	-1.184300905208045	-1.192662273666904	-1.201018359993078	-1.209369159442713	-1.217714667273563	-1.226054878745115	-1.234389789117635	-1.242719393653206	
-1.251043687615816	-1.259362666270217	-1.267676324883111	-1.275984658722648	-1.284287663057681	-1.292585333159789	-1.300877664301147	-1.309164651755744	-1.317446290799146	
-1.325722576707912	-1.33399350476088	-1.342259070237486	-1.350519268419133	-1.358774094589194	-1.367023544031774	-1.37526761203274	-1.383506293879497	-1.391739584861006	
-1.399967480267631	-1.408189975391379	-1.416407065525575	-1.424618745965351	-1.432825012006664	-1.44102585894835	-1.449221282089301	-1.457411276731163	-1.465595838175849	
-1.473774961727867	-1.481948642692935	-1.490116876377996	-1.498279658092108	-1.506436983145228	-1.514588846849595	-1.52273524451785	-1.530876171465615	-1.539011623009027	
-1.547141594466331	-1.555266081156792	-1.563385078401675	-1.571498581523603	-1.579606585847428	-1.587709086698216	-1.595806079403678	-1.603897559292701	-1.611983521695926	
-1.620063961945438	-1.62813887537511	-1.6362082573199	-1.644272103116754	-1.652330408104191	-1.660383167622361	-1.668430377012495	-1.676472031618003	-1.684508126783852	
-1.692538657856188	-1.700563620183237	-1.708583009114651	-1.716596820001257	-1.72460504819607	-1.732607689053725	-1.74060473792999	-1.748596190182522	-1.756582041170637	
-1.764562286255483	-1.772536920798992	-1.780505940165739	-1.788469339721271	-1.796427114832887	-1.804379260869892	-1.812325773202696	-1.820266647203626	-1.828201878246718	
-1.836131461707208	-1.844055392962381	-1.851973667391418	-1.85988628037429	-1.867793227293475	-1.875694503532686	-1.883590104477196	-1.891480025514342	-1.899364262032663	
-1.907242809422571	-1.915115663076445	-1.92298281838738	-1.930844270751364	-1.938700015565284	-1.946550048227875	-1.954394364139493	-1.962232958702134	-1.970065827320047	
-1.977892965398159	-1.98571436834376	-1.993530031565823	-2.001339950474784	-2.009144120482775	-2.0169425370037	-2.024735195453187	-2.032522091248588	-2.040303219808707	
-2.048078576554385	-2.055848156907947	-2.063611956293662	-2.071369970137231	-2.079122193865951	-2.086868622909436	-2.094609252698382	-2.102344078665742	-2.110073096245301	
-2.117796300874113	-2.125513687989194	-2.133225253030435	-2.140930991439097	-2.148630898658328	-2.156324970132665	-2.164013201308897	-2.171695587635165	-2.17937212456139	
-2.187042807539147	-2.19470763202201	-2.202366593465531	-2.210019687326593	-2.217666909063246	-2.225308254137002	-2.232943718009397	-2.24057329614458	-2.248196984008552	
-2.255814777068614	-2.263426670793922	-2.271032660655747	-2.278632742127161	-2.286226910682462	-2.293815161798018	-2.301397490952222	-2.308973893624547	-2.316544365297416	
-2.324108901453918	-2.331667497579276	-2.339220149160911	-2.346766851687528	-2.354307600649745	-2.3618423915401	-2.369371219852915	-2.376894081084454	-2.384410970732162	
-2.391921884295894	-2.39942681727735	-2.406925765179484	-2.414418723507919	-2.421905687769184	-2.429386653471974	-2.43686161612739	-2.444330571247034	-2.451793514345727	
-2.459250440939375	-2.466701346545755	-2.474146226684717	-2.481585076877635	-2.489017892648094	-2.496444669521112	-2.503865403023966	-2.511280088685158	-2.518688722035922	
-2.526091298608125	-2.533487813936871	-2.540878263558342	-2.548262643010633	-2.555640947833351	-2.563013173568854	-2.570379315760786	-2.57773936995447	-2.585093331697497	
-2.592441196539292	-2.599782960030866	-2.607118617725178	-2.614448165177393	-2.621771597944415	-2.629088911584401	-2.636400101658332	-2.64370516372847	-2.651004093359309	
-2.658296886117059	-2.66558353756949	-2.672864043286968	-2.680138398841274	-2.687406599806304	-2.694668641757385	-2.701924520272379	-2.709174230930908	-2.716417769313869	
-2.723655131005328	-2.730886311589964	-2.738111306654627	-2.745330111788885	-2.752542722583585	-2.759749134631392	-2.766949343527505	-2.774143344868248	-2.781331134252601	
-2.788512707280572	-2.795688059555117	-2.802857186680818	-2.810020084263674	-2.817176747912069	-2.82432717323632	-2.831471355848538	-2.838609291362772	-2.845740975395374	
-2.852866403564184	-2.859985571489116	-2.867098474791982	-2.874205109097128	-2.881305470029941	-2.888399553218543	-2.895487354292235	-2.902568868882914	-2.909644092624476	
-2.916713021152431	-2.923775650104378	-2.93083197511998	-2.937881991840571	-2.944925695909593	-2.951963082973172	-2.958994148678458	-2.966018888674575	-2.973037298613634	
-2.980049374148601	-2.987055110935047	-2.994054504630425	-3.001047550894256	-3.008034245387832	-3.015014583774522	-3.021988561719984	-3.028956174891315	-3.035917418958156	
-3.042872289592049	-3.049820782465926	-3.056762893255721	-3.063698617638944	-3.070627951294723	-3.077550889904724	-3.084467429152468	-3.091377564723522	-3.098281292305312	
-3.105178607587606	-3.112069506261992	-3.118953984022009	-3.125832036563441	-3.132703659583899	-3.139568848783331	-3.146427599863325	-3.153279908527598	-3.160125770482552	
-3.166965181435612	-3.173798137096873	-3.180624633178565	-3.187444665394341	-3.194258229460731	-3.201065321095989	-3.207865936019755	-3.214660069954831	-3.221447718625591	
-3.228228877758164	-3.235003543081284	-3.241771710325587	-3.248533375223548	-3.255288533509825	-3.26203718092134	-3.268779313197046	-3.275514926077483	-3.282244015306429	
-3.288966576628035	-3.295682605790341	-3.302392098542061	-3.309095050634906	-3.315791457822308	-3.322481315859764	-3.329164620504621	-3.335841367517371	-3.342511552659333	
-3.34917517169471	-3.355832220389436	-3.362482694511685	-3.369126589831914	-3.375763902122283	-3.382394627157531	-3.389018760714284	-3.395636298571079	-3.402247236508734	
-3.40885157031075	-3.415449295761671	-3.422040408649098	-3.428624904762533	-3.435202779892953	-3.441774029834369	-3.448338650382662	-3.454896637335417	-3.461447986492778	
-3.467992693657048	-3.474530754632551	-3.481062165225647	-3.487586921244929	-3.494105018501653	-3.500616452807899	-3.507121219979541	-3.51361931583362	-3.520110736189097	
-3.526595476868121	-3.533073533693731	-3.539544902492764	-3.546009579092375	-3.552467559323334	-3.558918839017632	-3.56536341401037	-3.571801280137668	-3.578232433238955	
-3.584656869154868	-3.591074583729145	-3.597485572806904	-3.603889832235797	-3.610287357865988	-3.616678145549104	-3.623062191139727	-3.629439490493702	-3.63581003947033	
-3.64217383392991	-3.648530869735576	-3.6548811427526	-3.661224648848187	-3.667561383892205	-3.673891343756478	-3.680214524314772	-3.686530921443254	-3.692840531020924	
-3.699143348927982	-3.705439371047343	-3.711728593264442	-3.718011011466066	-3.724286621542453	-3.730555419384566	-3.736817400887207	-3.743072561946149	-3.749320898459932	
-3.75556240632932	-3.761797081457122	-3.768024919748895	-3.774245917111568	-3.780460069455158	-3.786667372691371	-3.792867822734612	-3.799061415500997	-3.805248146909253	
-3.811428012880377	-3.817601009337324	-3.823767132205869	-3.829926377413249	-3.836078740889771	-3.842224218567657	-3.848362806380933	-3.854494500266747	-3.860619296163867	
-3.866737190013811	-3.872848177759863	-3.878952255348034	-3.885049418726116	-3.891139663844833	-3.897222986656789	-3.903299383116702	-3.909368849181991	-3.915431380812125	
-3.92148697396883	-3.927535624616329	-3.933577328720825	-3.939612082250989	-3.945639881178083	-3.951660721475157	-3.957674599117843	-3.963681510083798	-3.969681450353685	
-3.975674415909541	-3.981660402736328	-3.987639406821056	-3.993611424153311	-3.999576450724934	-4.005534482529661	-4.01148551556403	-4.017429545826698	-4.023366569318544	
-4.029296582043231	-4.035219580006181	-4.041135559215319	-4.047044515681367	-4.052946445416397	-4.058841344435974	-4.064729208756741	-4.070610034399046	-4.076483817384553	
-4.082350553737946	-4.088210239485399	-4.094062870656228	-4.099908443281833	-4.105746953396003	-4.111578397034499	-4.117402770236114	-4.123220069041507	-4.129030289493783	
-4.134833427638605	-4.140629479523812	-4.146418441199509	-4.152200308718342	-4.157975078135415	-4.163742745507917	-4.169503306895721	-4.175256758360822	-4.181003095967535	
-4.186742315783359	-4.192474413876385	-4.198199386319103	-4.203917229185167	-4.209627938551117	-4.215331510495546	-4.221027941099798	-4.226717226446964	-4.232399362623309	
-4.23807434571726	-4.243742171819425	-4.249402837022727	-4.255056337423032	-4.260702669117906	-4.266341828207809	-4.271973810795491	-4.277598612986094	-4.283216230887264	
-4.288826660608838	-4.29442989826308	-4.300025939964975	-4.305614781831742	-4.311196419982549	-4.316770850540204	-4.322338069628713	-4.327898073375013	-4.333450857908296	
-4.338996419360679	-4.344534753865882	-4.350065857560915	-4.355589726584715	-4.361106357078489	-4.366615745186632	-4.372117887055136	-4.377612778832974	-4.383100416671297	
