0	0	
0	9.375	
0	18.75	
0	28.125	
0	37.5	
0	46.875	
0	56.25	
0	65.625	
0	75	
0	84.375	
0	93.75	
0	103.125	
0	112.5	
0	121.875	
0	131.25	
0	140.625	
0	150	
0	159.375	
0	168.75	
0	178.125	
0	187.5	
0	196.875	
0	206.25	
0	215.625	
0	225	
0	234.375	
0	243.75	
0	253.125	
0	262.5	
0	271.875	
0	281.25	
0	290.625	
0	300	
0.4325	0	
0.4325	9.375	
0.4325	18.75	
0.4325	28.125	
0.4325	37.5	
0.4325	46.875	
0.4325	56.25	
0.4325	65.625	
0.4325	75	
0.4325	84.375	
0.4325	93.75	
0.4325	103.125	
0.4325	112.5	
0.4325	121.875	
0.4325	131.25	
0.4325	140.625	
0.4325	150	
0.4325	159.375	
0.4325	168.75	
0.4325	178.125	
0.4325	187.5	
0.4325	196.875	
0.4325	206.25	
0.4325	215.625	
0.4325	225	
0.4325	234.375	
0.4325	243.75	
0.4325	253.125	
0.4325	262.5	
0.4325	271.875	
0.4325	281.25	
0.4325	290.625	
0.4325	300	
0.865	0	
0.865	9.375	
0.865	18.75	
0.865	28.125	
0.865	37.5	
0.865	46.875	
0.865	56.25	
0.865	65.625	
0.865	75	
0.865	84.375	
0.865	93.75	
0.865	103.125	
0.865	112.5	
0.865	121.875	
0.865	131.25	
0.865	140.625	
0.865	150	
0.865	159.375	
0.865	168.75	
0.865	178.125	
0.865	187.5	
0.865	196.875	
0.865	206.25	
0.865	215.625	
0.865	225	
0.865	234.375	
0.865	243.75	
0.865	253.125	
0.865	262.5	
0.865	271.875	
0.865	281.25	
0.865	290.625	
0.865	300	
